Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
6036-TTFYU,Female,48,Yes,0,Thousand Oaks,91362,34.191842,-118.822796,1,16,,Yes,46.86,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.6,314.45,26.83,0,749.76,1037.38,Stayed,,
0709-TVGUR,Female,70,No,0,Stockton,95207,38.002125,-121.324979,0,9,,Yes,17.56,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69,Churned,Competitor,Competitor had better devices
4727-MCYZG,Male,23,No,0,Union City,94587,37.59485,-122.051521,0,1,Offer E,Yes,33.32,No,Yes,DSL,48.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,55.55,55.55,0.0,30,33.32,118.87,Joined,,
1627-AFWVJ,Female,30,No,0,Tahoe Vista,96148,39.24124,-120.054765,0,29,,Yes,15.06,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.4,554.25,0.0,0,436.74,990.99,Stayed,,
8720-RQSBJ,Male,69,No,0,Armona,93202,36.315979,-119.710852,0,1,Offer E,Yes,28.67,No,Yes,DSL,4.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44.0,44.0,0.0,0,28.67,72.67,Joined,,
6507-DTJZV,Male,50,No,1,Cardiff By The Sea,92007,33.015866,-117.272254,0,13,Offer D,Yes,30.19,No,Yes,DSL,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,66.4,831.75,0.0,0,392.47,1224.22,Stayed,,
0825-CPPQH,Female,26,Yes,0,Laytonville,95454,39.806141,-123.531098,2,71,,Yes,39.44,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.1,1372.45,0.0,0,2800.24,4172.69,Stayed,,
2519-TWKFS,Male,34,Yes,1,Blocksburg,95514,40.309088,-123.668201,2,25,,Yes,47.1,Yes,Yes,DSL,25.0,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.1,1466.1,0.0,0,1177.5,2643.6,Stayed,,
4662-EKDPQ,Male,44,No,0,San Diego,92121,32.898613,-117.202937,0,2,,Yes,37.29,Yes,Yes,Cable,20.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.05,118.3,0.0,0,74.58,192.88,Churned,Competitor,Competitor made better offer
6116-RFVHN,Female,20,Yes,0,Roseville,95747,38.784329,-121.373245,10,34,Offer C,Yes,35.29,Yes,Yes,Fiber Optic,47.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0.0,0,1199.86,4614.51,Stayed,,
1099-BTKWT,Female,58,Yes,0,Mission Viejo,92692,33.60693,-117.644253,8,68,Offer A,No,,,Yes,DSL,11.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.4,3723.65,25.62,0,0.0,3698.03,Stayed,,
0491-KAPQG,Male,28,No,0,Pine Valley,91962,32.800671,-116.483363,0,21,Offer D,Yes,28.54,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,1558.7,0.0,0,599.34,2158.04,Stayed,,
6352-TWCAU,Female,32,No,0,San Diego,92130,32.957195,-117.202542,0,35,,Yes,19.07,Yes,Yes,Fiber Optic,17.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.45,3029.1,0.0,0,667.45,3696.55,Churned,Competitor,Competitor made better offer
7609-YBPXG,Male,60,No,0,Irvine,92602,33.720359,-117.733655,0,54,,Yes,18.54,Yes,Yes,DSL,26.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,87.1,4735.2,0.0,80,1001.16,5816.36,Stayed,,
3847-BAERP,Female,27,No,0,Bass Lake,93604,37.458367,-119.345011,0,10,,Yes,12.39,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.9,247.0,0.0,0,123.9,370.9,Stayed,,
0030-FNXPP,Female,22,No,0,Keeler,93530,36.560498,-117.962461,0,3,,Yes,3.12,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,57.2,0.0,0,9.36,66.56,Joined,,
9732-EQMWY,Female,20,Yes,0,Concord,94518,37.950248,-122.022455,1,49,,Yes,12.39,No,Yes,Fiber Optic,46.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,99.4,5025.0,0.0,10,607.11,5642.11,Stayed,,
3055-MJDSB,Male,24,No,0,Planada,95365,37.329725,-120.306399,0,9,Offer E,No,,,Yes,DSL,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.6,190.1,0.0,0,0.0,190.1,Stayed,,
6203-HBZPA,Male,57,No,0,Forestville,95436,38.499302,-122.92444,0,52,,No,,,Yes,DSL,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,63.9,3334.95,0.0,0,0.0,3334.95,Stayed,,
3190-ITQXP,Female,42,Yes,1,Ceres,95307,37.553469,-120.952825,7,46,,Yes,27.65,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.25,890.35,0.0,0,1271.9,2162.25,Stayed,,
5067-XJQFU,Male,77,Yes,0,Los Angeles,90067,34.057496,-118.413959,3,66,,Yes,21.79,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.45,7076.35,0.0,0,1438.14,8514.49,Stayed,,
9356-AXGMP,Male,59,Yes,0,Somerset,95684,38.606703,-120.586659,9,38,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,0.0,0,1599.04,6027.64,Stayed,,
2800-VEQXM,Female,48,No,0,Lebec,93243,34.845861,-118.885163,0,3,,Yes,12.5,No,Yes,Fiber Optic,4.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,0,37.5,236.76,Joined,,
4795-WRNVT,Female,32,No,0,Pomona,91768,34.067932,-117.785168,0,40,,Yes,11.56,No,Yes,DSL,26.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.1,2586.0,0.0,0,462.4,3048.4,Stayed,,
2696-ECXKC,Female,34,Yes,1,Ione,95640,38.33788,-120.954202,6,55,Offer B,Yes,41.18,Yes,Yes,Fiber Optic,18.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.9,5448.6,0.0,0,2264.9,7713.5,Stayed,,
1897-RCFUM,Female,31,Yes,2,Point Arena,95468,38.911299,-123.609588,1,39,,Yes,5.88,Yes,No,,,,,,,,,,,One Year,Yes,Credit Card,24.2,914.6,0.0,0,229.32,1143.92,Stayed,,
7964-YESJC,Female,21,Yes,0,Moorpark,93021,34.312945,-118.858169,6,24,,Yes,9.3,Yes,Yes,DSL,27.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.3,1559.45,32.59,0,223.2,1750.06,Stayed,,
6693-FRIRW,Male,61,No,0,Newport Beach,92661,33.601309,-117.902304,0,18,,Yes,7.56,No,Yes,Fiber Optic,20.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,101.3,1794.65,0.0,0,136.08,1930.73,Stayed,,
9355-NPPFS,Female,70,No,0,Fremont,94538,37.505768,-121.962472,0,26,,Yes,19.21,No,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,2006.1,0.0,0,499.46,2505.56,Stayed,,
8714-EUHJO,Female,39,Yes,0,Castella,96017,41.121108,-122.336613,1,31,,Yes,38.67,Yes,Yes,Cable,13.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,0.0,0,1198.77,4194.22,Churned,Dissatisfaction,Poor expertise of online support
4581-SSPWD,Female,63,No,0,Mountain View,94040,37.380662,-122.086022,0,3,Offer E,Yes,5.2,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.8,246.3,0.0,10,15.6,271.9,Churned,Competitor,Competitor had better devices
1049-FYSYG,Female,48,Yes,0,Temecula,92592,33.507255,-117.029473,5,17,Offer D,No,,,Yes,DSL,23.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.65,646.05,0.0,0,0.0,646.05,Stayed,,
9500-WBGRP,Male,19,No,0,Danville,94526,37.815459,-121.977203,0,69,Offer A,Yes,42.49,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.1,1268.85,0.0,0,2931.81,4200.66,Stayed,,
4641-FROLU,Female,49,Yes,1,La Honda,94020,37.285677,-122.224165,8,30,Offer C,Yes,11.6,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.3,602.9,0.0,0,348.0,950.9,Stayed,,
4597-NUCQV,Male,65,No,0,Oakland,94601,37.776523,-122.219268,0,24,,Yes,28.98,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,0.0,0,695.52,3135.67,Churned,Attitude,Attitude of support person
3446-QDSZF,Female,57,No,0,Homewood,96141,39.117018,-120.212535,0,4,Offer E,Yes,38.96,No,Yes,DSL,10.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.5,227.35,0.0,0,155.84,383.19,Stayed,,
6854-EXGSF,Female,37,No,0,Mt Baldy,91759,34.231318,-117.662032,0,8,Offer E,Yes,8.73,Yes,Yes,DSL,28.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,573.15,0.0,0,69.84,642.99,Stayed,,
5652-MSDEY,Female,37,No,0,Sutter Creek,95685,38.432145,-120.77069,0,10,,Yes,39.85,Yes,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.75,777.3,0.0,0,398.5,1175.8,Stayed,,
7473-ZBDSN,Female,38,Yes,3,Walnut Creek,94595,37.862128,-122.075197,2,14,Offer D,Yes,44.55,No,No,,,,,,,,,,,Two Year,No,Mailed Check,18.8,255.55,0.0,0,623.7,879.25,Stayed,,
8544-JNBOX,Male,31,No,0,Weimar,95736,39.00978,-120.978273,0,72,Offer A,Yes,23.43,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.8,1521.2,0.0,0,1686.96,3208.16,Stayed,,
8908-SLFCJ,Female,40,No,0,Oroville,95966,39.473896,-121.415927,0,21,Offer D,Yes,22.29,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.85,435.25,1.31,0,468.09,902.03,Stayed,,
8041-TMEID,Male,73,Yes,0,Corning,96021,39.913777,-122.289984,1,63,,Yes,37.12,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,0.0,0,2338.56,9330.46,Stayed,,
2749-CTKAJ,Male,37,Yes,0,Long Beach,90813,33.781086,-118.199049,3,22,,Yes,48.06,No,No,,,,,,,,,,,One Year,No,Credit Card,20.15,419.9,0.0,0,1057.32,1477.22,Stayed,,
1427-VERSM,Female,62,Yes,0,Shasta,96087,40.617614,-122.512861,3,56,Offer B,Yes,7.0,No,Yes,Fiber Optic,18.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5669.5,0.0,0,392.0,6061.5,Stayed,,
2408-PSJVE,Male,41,Yes,3,Chino Hills,91709,33.942895,-117.725644,1,44,,Yes,37.68,No,Yes,DSL,24.0,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-7.0,2924.05,0.0,0,1657.92,4581.97,Stayed,,
7402-PWYJJ,Female,21,Yes,0,Sacramento,95841,38.660442,-121.346321,2,53,Offer B,Yes,42.18,Yes,Yes,Fiber Optic,53.0,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,91.15,4862.5,0.0,150,2235.54,7248.04,Stayed,,
4450-DLLMH,Male,53,No,0,Avalon,90704,33.391181,-118.421305,0,2,Offer E,Yes,6.74,No,Yes,Fiber Optic,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,71.3,157.75,0.0,0,13.48,171.23,Joined,,
6885-PKOAM,Female,59,Yes,0,San Marcos,92069,33.162624,-117.170863,3,71,,Yes,30.68,Yes,Yes,Cable,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.75,6223.8,4.6,0,2178.28,8397.48,Stayed,,
3007-FDPEA,Female,28,No,0,Fallbrook,92028,33.362575,-117.299644,0,2,,Yes,13.89,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.7,39.85,0.0,0,27.78,67.63,Joined,,
0562-KBDVM,Female,62,No,0,Herald,95638,38.313447,-121.123886,0,70,Offer A,No,,,Yes,DSL,11.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,44.6,3058.15,0.0,0,0.0,3058.15,Stayed,,
5343-SGUBI,Female,43,No,0,Concord,94518,37.950248,-122.022455,0,52,Offer B,Yes,42.9,Yes,Yes,Fiber Optic,14.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.2,4297.6,0.0,0,2230.8,6528.4,Stayed,,
7123-WQUHX,Male,34,No,0,Santa Monica,90401,34.015481,-118.493231,0,38,Offer C,Yes,3.95,Yes,Yes,Fiber Optic,21.0,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,95.0,3605.6,0.0,0,150.1,3755.7,Stayed,,
0314-TKOSI,Female,29,No,0,Upland,91784,34.141146,-117.655583,0,6,Offer E,Yes,6.98,No,Yes,Cable,30.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.15,322.9,0.0,0,41.88,364.78,Stayed,,
8443-ZRDBZ,Male,62,No,0,Fontana,92336,34.136367,-117.460803,0,4,,Yes,42.44,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,318.9,0.0,0,169.76,488.66,Churned,Price,Long distance charges
6137-NICCO,Female,39,Yes,2,Perris,92571,33.828289,-117.201666,7,6,,Yes,41.29,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0.0,0,247.74,766.49,Stayed,,
3915-ODIYG,Male,72,No,0,Cotati,94931,38.326215,-122.718742,0,60,,Yes,10.2,Yes,Yes,DSL,29.0,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,71.75,4374.55,0.0,10,612.0,4996.55,Stayed,,
5173-WXOQV,Male,38,Yes,0,Dos Palos,93620,37.045728,-120.630682,2,2,Offer E,Yes,4.41,No,Yes,DSL,26.0,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,64.2,143.65,0.0,30,8.82,182.47,Joined,,
9746-YKGXB,Male,48,Yes,2,Sacramento,95838,38.646096,-121.442433,9,52,,No,,,Yes,DSL,19.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-3.0,2276.1,23.5,0,0.0,2252.6,Stayed,,
5899-MQZZL,Female,25,No,0,San Ysidro,92173,32.555828,-117.040073,0,13,Offer D,Yes,6.03,Yes,Yes,Fiber Optic,48.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,75.0,999.45,0.0,0,78.39,1077.84,Churned,Competitor,Competitor offered higher download speeds
1757-TCATG,Male,24,Yes,1,Huntington Beach,92649,33.721917,-118.043237,4,35,Offer C,Yes,41.02,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.05,746.75,0.0,0,1435.7,2182.45,Stayed,,
6857-TKDJV,Male,60,Yes,2,Strawberry Valley,95981,39.58458,-121.093256,6,67,,Yes,14.41,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.65,1620.45,0.0,0,965.47,2585.92,Stayed,,
3557-HTYWR,Female,56,No,0,Los Angeles,90043,33.988543,-118.334081,0,47,,Yes,45.67,Yes,Yes,DSL,3.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.05,3496.3,0.0,0,2146.49,5642.79,Stayed,,
7821-DPRQE,Male,25,Yes,0,Stockton,95207,38.002125,-121.324979,2,68,Offer A,Yes,24.01,Yes,Yes,Fiber Optic,48.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.7,7320.9,0.0,0,1632.68,8953.58,Stayed,,
4635-EJYPD,Male,39,Yes,1,Tomales,94971,38.240769,-122.901041,2,32,,Yes,35.39,No,No,,,,,,,,,,,Two Year,No,Credit Card,18.95,613.95,0.0,0,1132.48,1746.43,Stayed,,
4102-HLENU,Female,51,Yes,0,Auburn,95603,38.912881,-121.082766,5,67,,Yes,22.83,Yes,Yes,Cable,22.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,65.65,4322.85,0.0,0,1529.61,5852.46,Stayed,,
5119-KEPFY,Male,50,Yes,0,San Jose,95131,37.387027,-121.897775,3,36,,Yes,5.99,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,3440.25,0.0,0,215.64,3655.89,Stayed,,
5898-IGSLP,Male,37,Yes,3,Mountain View,94041,37.388349,-122.075299,1,31,Offer C,Yes,20.76,Yes,Yes,Fiber Optic,57.0,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,2823.0,0.0,0,643.56,3466.56,Stayed,,
6075-QMNRR,Female,33,No,0,Doyle,96109,40.012675,-120.101857,0,52,Offer B,Yes,38.93,No,Yes,DSL,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,2535.55,0.0,0,2024.36,4559.91,Stayed,,
1209-VFFOC,Male,47,Yes,2,Brisbane,94005,37.684694,-122.40712,10,68,Offer A,No,,,Yes,DSL,19.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.4,3948.45,0.0,0,0.0,3948.45,Stayed,,
8035-BUYVG,Male,39,Yes,0,Running Springs,92382,34.186211,-117.07683,1,40,Offer B,No,,,Yes,DSL,21.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,1716.45,0.0,0,0.0,1716.45,Churned,Attitude,Attitude of support person
4537-DKTAL,Female,26,No,0,Darwin,93522,36.319181,-117.593053,0,2,Offer E,Yes,41.9,No,Yes,DSL,71.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.55,84.4,0.0,10,83.8,178.2,Joined,,
9606-PBKBQ,Male,69,Yes,0,Long Beach,90813,33.781086,-118.199049,1,32,,Yes,5.99,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,Churned,Attitude,Attitude of support person
9441-QHEVC,Male,61,No,0,San Diego,92139,32.677716,-117.047666,0,1,,Yes,44.22,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.1,19.1,0.0,0,44.22,63.32,Joined,,
7998-WNZEM,Male,51,No,0,San Francisco,94131,37.746699,-122.442833,0,71,,Yes,12.27,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0.0,0,871.17,6579.37,Stayed,,
4199-QHJNM,Male,72,Yes,0,Bass Lake,93604,37.458367,-119.345011,9,67,Offer A,Yes,48.68,Yes,Yes,Fiber Optic,17.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.9,6989.7,0.0,0,3261.56,10251.26,Stayed,,
2754-VDLTR,Male,54,No,0,Greenview,96037,41.528541,-122.955018,0,10,Offer D,Yes,35.63,Yes,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.2,930.4,0.0,0,356.3,1286.7,Churned,Competitor,Competitor offered more data
8623-TMRBY,Male,80,Yes,0,Chula Vista,91915,32.605012,-116.97595,2,51,Offer B,Yes,43.58,Yes,Yes,Cable,22.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,4146.05,0.0,0,2222.58,6368.63,Churned,Competitor,Competitor offered more data
2242-MFOTG,Male,29,No,0,Poway,92064,32.984395,-117.013454,0,33,,Yes,25.71,Yes,Yes,Fiber Optic,48.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.1,2603.3,0.0,0,848.43,3451.73,Stayed,,
2164-SOQXL,Female,31,Yes,2,Los Angeles,90043,33.988543,-118.334081,10,20,,Yes,14.79,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,406.05,0.0,0,295.8,701.85,Stayed,,
6907-NZZIJ,Female,54,No,0,Santa Monica,90402,34.035849,-118.503508,0,36,,Yes,13.35,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.15,3615.6,0.0,30,480.6,4126.2,Churned,Competitor,Competitor had better devices
6652-YFFJO,Female,42,No,0,Tuolumne,95379,37.939768,-120.188002,0,11,Offer D,Yes,13.56,No,Yes,Cable,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.9,716.1,0.0,0,149.16,865.26,Stayed,,
2788-CJQAQ,Male,39,No,0,Winton,95388,37.421299,-120.599587,0,13,Offer D,Yes,22.31,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.45,270.2,0.0,0,290.03,560.23,Stayed,,
0810-BDHAW,Female,54,Yes,0,Chowchilla,93610,37.100948,-120.270136,4,24,,Yes,31.62,Yes,Yes,DSL,12.0,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,78.4,1832.4,0.0,130,758.88,2721.28,Stayed,,
8791-GFXLZ,Male,58,No,0,San Jose,95127,37.375156,-121.795867,0,12,,Yes,44.78,No,Yes,DSL,12.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,593.05,29.32,0,537.36,1101.09,Stayed,,
1985-MBRYP,Female,44,No,0,Arnold,95223,38.32153,-120.236358,0,43,Offer B,Yes,6.71,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.65,779.25,0.0,0,288.53,1067.78,Stayed,,
2050-ONYDQ,Female,48,Yes,1,Montara,94037,37.540582,-122.509594,7,65,,Yes,2.95,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,26.0,1654.85,0.0,0,191.75,1846.6,Stayed,,
1730-VFMWO,Female,33,Yes,0,Petaluma,94952,38.237018,-122.77872,6,34,,Yes,40.67,No,Yes,DSL,7.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.2,1815.3,0.0,0,1382.78,3198.08,Stayed,,
5060-TQUQN,Male,19,Yes,1,Rancho Cucamonga,91701,34.132275,-117.611478,1,30,,Yes,10.24,Yes,Yes,Fiber Optic,48.0,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,2570.2,0.0,0,307.2,2877.4,Stayed,,
8436-BJUMM,Male,62,Yes,0,Albany,94706,37.890274,-122.295192,1,26,Offer C,Yes,35.9,Yes,Yes,Cable,26.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,2070.6,0.0,0,933.4,3004.0,Churned,Competitor,Competitor offered higher download speeds
2012-NWRPA,Female,78,Yes,0,Modesto,95355,37.672906,-120.946594,1,11,Offer D,Yes,1.28,Yes,Yes,Fiber Optic,14.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2,0.0,0,14.08,1145.28,Churned,Competitor,Competitor made better offer
7114-AEOZE,Female,53,No,0,Big Bar,96010,40.775272,-123.287414,0,60,Offer B,Yes,31.12,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.85,1128.1,0.0,0,1867.2,2995.3,Stayed,,
5989-AXPUC,Female,27,Yes,0,Garden Grove,92840,33.787165,-117.931889,1,68,Offer A,Yes,1.29,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,118.6,7990.05,38.57,0,87.72,8039.2,Stayed,,
8020-BWHYL,Female,70,No,0,Montrose,91020,34.2112,-118.230625,0,15,,Yes,7.99,No,Yes,Fiber Optic,27.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1147.45,0.0,0,119.85,1267.3,Churned,Competitor,Competitor offered more data
3138-BKYAV,Male,61,No,0,Kerman,93630,36.727418,-120.123526,0,6,,Yes,11.97,No,Yes,Fiber Optic,27.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,489.45,0.0,0,71.82,561.27,Churned,Attitude,Attitude of service provider
5439-WIKXB,Male,65,Yes,0,Newhall,91321,34.370378,-118.504118,8,41,Offer B,Yes,46.46,No,Yes,Fiber Optic,2.0,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,0.0,40,1904.86,5796.31,Stayed,,
4770-UEZOX,Male,19,No,0,Fallbrook,92028,33.362575,-117.299644,0,2,Offer E,Yes,43.56,No,Yes,Fiber Optic,52.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,144.8,0.0,0,87.12,231.92,Joined,,
7245-NIIWQ,Female,53,No,0,Fellows,93224,35.215731,-119.57013,0,3,Offer E,Yes,34.76,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,199.85,0.0,0,104.28,304.13,Joined,,
3850-OKINF,Male,42,Yes,3,Pasadena,91106,34.139402,-118.128658,0,71,Offer A,Yes,37.03,Yes,Yes,DSL,26.0,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,66.2,4692.55,0.0,0,2629.13,7321.68,Stayed,,
1010-DIAUQ,Male,54,No,0,San Diego,92122,32.85723,-117.209774,0,5,Offer E,Yes,20.86,No,Yes,Fiber Optic,8.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,Churned,Competitor,Competitor made better offer
